Index,馬名,生年月日,調教師,馬主,生産者,産地,セリ取引価格,父,母,母父,POG期間賞金_半期,POG期間賞金_通年
2013104086,エランドールシチー 　,2013年4月2日,岡田稲男 (栗東),友駿ホースクラブ,カタオカファーム,新ひだか町,,ステイゴールド,マリアージュシチー,ブライアンズタイム,0.00,212.00
2013104087,マリナーズシチー 　,2013年4月19日,松山将樹 (美浦),友駿ホースクラブ,カタオカファーム,新ひだか町,,クロフネ,マルセイユシチー,アグネスタキオン,0.00,710.00
2013104088,サイタスリーレッド 　,2013年4月24日,佐藤正雄 (栗東),西村憲人,カタオカファーム,新ひだか町,,ダノンシャンティ,ユメノラッキー,Salt Lake,500.00,1260.00
2013104089,トキメキユキチャン 　,2013年4月20日,佐藤吉勝 (美浦),片岡正雄,片岡牧場,新ひだか町,,ブライアンズタイム,トキメキハニー,フジキセキ,0.00,275.00
2013104090,ニホンピロマーク 　,2013年5月25日,大橋勇樹 (栗東),小林百太郎,片岡牧場,新ひだか町,,シンボリクリスエス,ニホンピロルピナス,アドマイヤベガ,0.00,0.00
2013104091, □地アヤノバンマツリ 　,2013年2月28日,板垣吉則 (岩手),佐藤善夫,神垣道弘,新ひだか町,,スウェプトオーヴァーボード,ガッダムブランシュ,ミュージックタイム,100.60,104.70
2013104092, □地アグリロゼッタ 　,2013年3月16日,田中伸一 (高知),中島稔,神垣道弘,新ひだか町,,カンパニー,サイレントビーナス,サンデーサイレンス,0.00,0.00
2013104093,バサラ 　,2013年3月29日,相沢郁 (美浦),畑佐博,神垣道弘,新ひだか町,,サムライハート,ハナランマン,サクラユタカオー,0.00,0.00
2013104094,ウインスパークル 　,2013年3月18日,黒岩陽一 (美浦),ウイン,神垣道弘,新ひだか町,,オレハマッテルゼ,ヒカルバイオレット,マルゼンスキー,0.00,0.00
2013104095, □地エメラルドクイーン 　,2013年3月26日,竹下直人 (愛知),畑佐博,神垣道弘,新ひだか町,,トワイニング,レッドレターデイ,サンデーサイレンス,270.00,345.00
2013104096,デネブ 　,2013年3月24日,和田正一 (美浦),山内晃,木村秀則,新ひだか町,"1,620万円 (2014年 セレクトセール)",ハーツクライ,ウェルシュステラ,Zafonic,0.00,0.00
2013104097,ポノイ 　,2013年3月8日,国枝栄 (美浦),広尾レース,木村秀則,新ひだか町,,キングカメハメハ,グレイスフルソング,ロックオブジブラルタル,0.00,0.00
2013104098,ゼロカラノキセキ 　,2013年4月27日,尾関知人 (美浦),広尾レース,木村秀則,新ひだか町,,キンシャサノキセキ,スイートマカロン,Tale of the Cat,0.00,275.00
2013104099,タガノモーサン 　,2013年1月10日,岡田稲男 (栗東),八木良司,木村秀則,新ひだか町,,クロフネ,スターリーヘヴン,サンデーサイレンス,0.00,530.00
2013104100, □地リュヌモーヤ 　,2013年3月11日,岡野尚光 (大井),（有）富士ファーム,木村秀則,新ひだか町,,アドマイヤムーン,プロラタ,エンパイアメーカー,25.50,25.50
2013104101,ベイビーティンク 　,2013年2月24日,小崎憲 (栗東),広尾レース,木村秀則,新ひだか町,,ネオユニヴァース,ベイビーローズ,シングスピール,0.00,50.00
2013104102,ロングマジック 　,2013年3月12日,長浜博之 (栗東),中井敏雄,木村秀則,新ひだか町,432万円 (2014年 北海道オータムセール),グラスワンダー,ラスティーク,Fusaichi Pegasus,0.00,0.00
2013104103,グースベリー 　,2013年3月22日,大竹正博 (美浦),キャロットファーム,木村秀則,新ひだか町,972万円 (2014年 セレクトセール),ワークフォース,ラズベリータイム,フジキセキ,50.00,100.00
2013104104,サンボウ 　,2013年4月2日,尾形和幸 (美浦),ヒダカ・ブリーダーズ・ユニオン,キヨタケ牧場,新ひだか町,,バトルプラン,カチョウフウゲツ,ラムタラ,0.00,0.00
2013104105,シルクプレアデスの2013 　,2013年3月10日, ,,キヨタケ牧場,新ひだか町,,バトルプラン,シルクプレアデス,アドマイヤベガ,0,0
2013104106,スピードジャンパー 　,2013年5月30日,小崎憲 (栗東),キヨタケ牧場,キヨタケ牧場,新ひだか町,,ゼンノロブロイ,ディキシーランドジェム,Dixieland Band,0.00,0.00
2013104107,タネホカホカ 　,2013年5月29日,石毛善彦 (美浦),ミルファーム,キヨタケ牧場,新ひだか町,108万円 (2014年 北海道サマーセール),アサクサデンエン,ノワゼット,ウォーニング,255.00,305.00
2013104108, □地ベルボーム 　,2013年4月30日,栗本陽一 (笠松),鈴木和彦,キヨタケ牧場,新ひだか町,86万円 (2014年 北海道サマーセール),フサイチリシャール,ファーディーン,ファーディナンド,56.70,107.60
2013104109, □地ハイギア 　,2013年4月30日, (地方),松永要一,キヨタケ牧場,新ひだか町,108万円 (2014年 北海道サマーセール),アサクサデンエン,フリートサクシード,ラムタラ,0.00,20.00
2013104110,ヒラリス 　,2013年4月8日, ,,キヨタケ牧場,新ひだか町,,ワイルドラッシュ,ラスカーラ,オペラハウス,0,0
2013104111,ストームフェイス 　,2013年5月29日, ,,キヨタケ牧場,新ひだか町,162万円 (2014年 北海道オータムセール),スタチューオブリバティ,リーゾラビアンコ,ワイルドラッシュ,0,0
2013104112, □地ヨシケン 　,2013年4月30日,溝橋利喜 (兵庫),組）オールザベスト組,キヨミネ牧場,新ひだか町,,ロッコウオロシ,サイバーハート,エアジハード,7.70,17.00
2013104113, □地シルバークィーン 　,2013年5月17日,安部弘一 (愛知),酒井孝敏,キヨミネ牧場,新ひだか町,,スクリーンヒーロー,タイランツフェイム,ブレイヴェストローマン,6.60,44.70
2013104114, □地ウッディタイガー 　,2013年4月3日,田中淳司 (北海道),山本憲明,金宏二,新ひだか,,ローレルゲレイロ,ウディバードソング,Woodman,248.00,338.00
2013104115, □地パイナップルキング 　,2013年4月17日,田口輝彦 (笠松),吉田勝利,金宏二,新ひだか町,303万円 (2014年 北海道オータムセール),マヤノトップガン,グレースポーラ,アフリート,0.00,28.70
2013104116, □地エスプリイチゴウ 　,2013年4月6日,沢佳宏 (大井),依田泰雄,久保秀雄,新ひだか町,,ブラックタイド,シルクアウローラ,クロフネ,63.00,320.50
2013104117, □地イーリン 　,2013年4月15日,沢佳宏 (大井),油木大樹,久保秀雄,新ひだか町,,カネヒキリ,スニーカー,アスワン,0.00,226.50
2013104118, □地ギガデイン 　,2013年3月31日,堀千亜樹 (地方),上野雅人,桑嶋峰雄,新ひだか町,292万円 (2014年 北海道オータムセール),アメリカンボス,サクラピュアハート,サクラプレジデント,118.50,319.00
2013104119, □地リベレイション 　,2013年4月21日,松島寿 (佐賀),吉岡泰治,桑嶋峰雄,新ひだか町,,シニスターミニスター,プリンセスオーロラ,ティンバーカントリー,0.00,45.00
2013104120,シャトルジョージ 　,2013年2月28日, ,,桑嶋峰雄,新ひだか町,,ワイルドワンダー,ベルモントアダマス,アジュディケーティング,0,0
2013104121,ミスズマンボ 　,2013年4月10日,加藤敬二 (栗東),永井啓弍,グランド牧場,新ひだか町,702万円 (2014年 セレクトセール),スズカマンボ,アイライクユー,ダンシングブレーヴ,0.00,0.00
2013104122, □地ディーエスアレーナ 　,2013年2月28日,藤ヶ崎一 (愛知),服部康夫,グランド牧場,新ひだか町,,クロフネ,アドマイヤアモーレ,Fusaichi Pegasus,70.60,94.20
2013104123, □地グラティチュード 　,2013年4月18日, (地方),（有）グランド牧場,グランド牧場,新ひだか町,,ワークフォース,イチゴイチエ,マンハッタンカフェ,109.30,109.30
2013104124, □地ユアソング 　,2013年2月26日,山本学 (船橋),（有）グランド牧場,グランド牧場,新ひだか町,,スマートボーイ,エミネンスグリーズ,シンボリクリスエス,0.00,231.50
2013104125, □地サムバディトゥラブ 　,2013年3月5日,川西毅 (愛知),（有）グランド牧場,グランド牧場,新ひだか町,,スマートボーイ,オボロヅキ,カリズマティック,196.50,221.30
2013104126, ○地タイニーダンサー 　,2013年4月24日,伊藤圭三 (美浦),グランド牧場,グランド牧場,新ひだか町,,サウスヴィグラス,キハク,アサティス,5227.50,8427.50
2013104127, □地ハッピーガール 　,2013年2月26日,山中輝久 (笠松),ホースケア,グランド牧場,新ひだか,,サウスヴィグラス,グランドヒート,スペシャルウィーク,137.60,143.40
2013104128,ドゥラリュール 　,2013年3月7日,藤原辰雄 (美浦),平井裕,グランド牧場,新ひだか町,,ゴールドアリュール,グランドホイッスル,シアトルスズカ,780.00,780.00
2013104129,クロコダイルロック 　,2013年2月16日,角居勝彦 (栗東),グランド牧場,グランド牧場,新ひだか町,,ハービンジャー,グレートハーベスト,サンデーサイレンス,260.00,665.00
2013104130,グーテデロワの2013 　,2013年3月10日, ,,グランド牧場,新ひだか町,324万円 (2014年 北海道サマーセール),ヴァーミリアン,グーテデロワ,スペシャルウィーク,0,0
2013104131, □地セクシーセディー 　,2013年3月12日, (地方),（有）グランド牧場,グランド牧場,新ひだか町,,スズカマンボ,ゴールドフェスタ,Medaglia d'Oro,120.60,120.60
2013104132, □地フォーエヴァーマン 　,2013年3月4日, (地方),（有）グランド牧場,グランド牧場,新ひだか町,,スマートボーイ,サマーアフタヌーン,ヘクタープロテクター,0.00,21.00
2013104133,ディーズプラネット 　,2013年3月21日,藤原辰雄 (美浦),秋谷壽之,グランド牧場,新ひだか町,,クロフネ,ザデイ,シンボリクリスエス,1000.00,4055.00
2013104134,スリージェット 　,2013年4月24日,伊藤圭三 (美浦),永井商事,グランド牧場,新ひだか町,"1,620万円 (2014年 北海道サマーセール)",サウスヴィグラス,ジョンコ,アグネスタキオン,0.00,50.00
2013104135,ダノンプレシャス 　,2013年3月11日,角居勝彦 (栗東),ダノックス,グランド牧場,新ひだか町,"6,090万円 (2013年 セレクトセール)",ディープインパクト,スズカエルマンボ,シンボリクリスエス,200.00,1179.00
2013104136,イントゥザターフ 　,2013年5月17日,藤原辰雄 (美浦),平井裕,グランド牧場,新ひだか町,"3,672万円 (2014年 セレクトセール)",ディープインパクト,スズカエンジェル,High Yield,0.00,50.00
2013104137,シベリウス 　,2013年3月30日,藤原辰雄 (美浦),浅田次郎,グランド牧場,新ひだか町,,サウスヴィグラス,スズカシャンティー,Giant's Causeway,630.00,740.00
2013104138,メイショウダッサイ 　,2013年4月8日,飯田祐史 (栗東),松本好雄,グランド牧場,新ひだか町,"1,134万円 (2014年 北海道セレクションセール)",スズカマンボ,スズカブルーム,スキャターザゴールド,500.00,500.00
2013104139, □地バトルミンクス 　,2013年3月16日, (地方),（有）グランド牧場,グランド牧場,新ひだか町,497万円 (2014年 北海道サマーセール),バトルプラン,スズカミンクス,アサティス,44.90,53.80
2013104140, □地ジュンヒラメキ 　,2013年3月10日,小久保智 (浦和),河合純二,グランド牧場,新ひだか町,356万円 (2015年 JRAブリーズアップセール),サウスヴィグラス,スズカララバイ,ラムタラ,228.50,228.50
2013104141,ダンスウィズミー 　,2013年4月10日,角居勝彦 (栗東),石川達絵,グランド牧場,新ひだか町,"4,050万円 (2014年 セレクトセール)",ディープインパクト,スプリングマンボ,Kingmambo,0.00,182.00
2013104142, □地モダンウーマン 　,2013年4月7日,佐々木仁 (川崎),（有）グランド牧場,グランド牧場,新ひだか町,,サウスヴィグラス,スマートダズル,スマートボーイ,4150.00,7750.00
2013104143, □地グロースハック 　,2013年3月24日,小久保智 (浦和),小田吉男,グランド牧場,新ひだか町,216万円 (2014年 北海道オータムセール),メイショウボーラー,タイムトゥラン,ブライアンズタイム,180.00,251.80
2013104144, □地アルペンローゼン 　,2013年4月24日,水野貴史 (地方),泉俊二,グランド牧場,新ひだか町,,スズカマンボ,タカラブネ,グラスワンダー,79.50,171.90
