Index,馬名,生年月日,調教師,馬主,生産者,産地,セリ取引価格,父,母,母父,POG期間賞金_半期,POG期間賞金_通年
2010104492,ネオヴィヴィアン 　,2010年2月8日,鹿戸雄一 (美浦),小林仁幸,社台コーポレーション白老ファーム,新冠町,,ステイゴールド,ミストラルグリーン,エンドスウィープ,195.00,195.00
2010104493,プードルデコール 　,2010年2月16日,大久保龍 (栗東),サンデーレーシング,社台コーポレーション白老ファーム,白老町,,New Approach,ミセススノー,シングスピール,0.00,0.00
2010104494,エメルボヌール 　,2010年1月16日,田島俊明 (美浦),サンデーレーシング,社台コーポレーション白老ファーム,白老町,,ジャングルポケット,ミュゲドボヌール,バブルガムフェロー,0.00,680.00
2010104495, □地ヴィルトグラーフ 　,2010年3月21日,九日俊光 (佐賀),上原純一,社台コーポレーション白老ファーム,平取町,,ゼンノロブロイ,メジロヴィーナス,トニービン,0.00,209.00
2010104496,ヨーレンの2010 　,2010年1月22日, ,,社台コーポレーション白老ファーム,白老町,"1,575万円 (2010年 セレクトセール)",フジキセキ,ヨーレン,Elusive Quality,0,0
2010104497,スターオンフェイス 　,2010年2月6日,西園正都 (栗東),シルク,社台コーポレーション白老ファーム,新ひだか町,,メイショウサムソン,ライクリーティナ,サンデーサイレンス,0,0
2010104498,ホアピリ 　,2010年2月3日,加藤征弘 (美浦),キャロットファーム,社台コーポレーション白老ファーム,白老町,,キングカメハメハ,ライラックレーン,Bahri,110.00,336.00
2010104499,ダイビングボード 　,2010年1月20日,高柳瑞樹 (美浦),シルク,社台コーポレーション白老ファーム,新ひだか町,,ダンスインザダーク,ラストリゾート,ノーザンテースト,610.00,792.00
2010104500,ラッシュライフの2010 　,2010年2月24日, ,,社台コーポレーション白老ファーム,白老町,,アグネスタキオン,ラッシュライフ,サクラバクシンオー,0,0
2010104501,チョコレートリリー 　,2010年4月1日,萩原清 (美浦),池谷誠一,社台コーポレーション白老ファーム,新冠町,,ウォーエンブレム,ラフィンムード,エルコンドルパサー,0.00,90.00
2010104502, □地サンライズウォー 　,2010年1月30日,川田孝好 (佐賀),松岡隆雄,社台コーポレーション白老ファーム,白老町,,ウォーエンブレム,ラブリープリンセス,エンドスウィープ,280.00,535.00
2010104503,ディープウェーブ 　,2010年1月30日,中尾秀正 (栗東),万波健二,社台コーポレーション白老ファーム,白老町,,ディープインパクト,ラリーズン,Labeeb,775.00,1229.90
2010104504,フリティラリア 　,2010年1月10日,鈴木伸尋 (美浦),シルクレーシング,社台コーポレーション白老ファーム,新冠町,,アドマイヤムーン,リリウム,クロフネ,330.00,530.00
2010104505,スギノエスペランザ 　,2010年1月20日,高柳瑞樹 (美浦),杉山忠国,社台コーポレーション白老ファーム,白老町,,ウォーエンブレム,リーサ,Hussonet,0,0
2010104506,タガノレイサッシュ 　,2010年2月27日,大久保龍 (栗東),八木良司,社台コーポレーション白老ファーム,白老町,"1,785万円 (2010年 セレクトセール)",マンハッタンカフェ,レイサッシュ,パラダイスクリーク,0.00,0.00
2010104507, □地クラージュドール 　,2010年1月27日,川島正一 (船橋),社台レースホース,社台コーポレーション白老ファーム,白老町,,キングカメハメハ,レクレドール,サンデーサイレンス,0.00,1330.00
2010104508,トレッドオンエアー 　,2010年2月2日,武市康男 (美浦),シルク,社台コーポレーション白老ファーム,白老町,,キングカメハメハ,レストレスハート,サンデーサイレンス,0.00,0.00
2010104509,タガノラルフ 　,2010年1月21日,松田博資 (栗東),八木良司,社台コーポレーション白老ファーム,白老町,,スペシャルウィーク,レディアップステージ,Alzao,1315.00,1385.00
2010104510,アクションスター 　,2010年4月21日,音無秀孝 (栗東),福井明,社台コーポレーション白老ファーム,白老町,"3,990万円 (2010年 セレクトセール)",アグネスタキオン,レディオブヴェニス,Loup Solitaire,1260.00,2774.20
2010104511,ハナチャン 　,2010年1月26日,藤岡健一 (栗東),花垣春男,社台コーポレーション白老ファーム,浦河町,,シンボリクリスエス,ローズバレッタ,サンデーサイレンス,180.00,180.00
2010104512,ソルダテッサ 　,2010年2月4日,浅見秀一 (栗東),社台レースホース,追分ファーム,安平町,,フレンチデピュティ,アスペンリーフ,サンデーサイレンス,0.00,205.00
2010104513, □地アルポケット 　,2010年1月25日, (地方),冨沢敦子,追分ファーム,安平町,,ジャングルポケット,アルセイド,アグネスタキオン,125.00,132.50
2010104514, □地ピンクスコーピオン 　,2010年2月4日,頼本盛行 (荒尾),西村正行,追分ファーム,安平町,,ネオユニヴァース,アンジェロファニー,Honour and Glory,50.50,55.80
2010104515,レイヌドネージュ 　,2010年3月23日,菊沢隆徳 (美浦),サンデーレーシング,追分ファーム,安平町,,フジキセキ,イルネージュ,トニービン,130.00,319.00
2010104516, □地ハーツコンセンサス 　,2010年4月2日,菅原勲 (岩手),内山一郎,追分ファーム,新冠町,,ハーツクライ,インコグニート,Gone West,0.00,46.00
2010104517, □地ピーエムチャロッコ 　,2010年1月21日, (地方),松山毅,追分ファーム,安平町,,ゼンノロブロイ,インディパレード,A.P. Indy,0.00,0.00
2010104518, □地ジャルダンボヌール 　,2010年1月15日,土井道隆 (佐賀),南部明則,追分ファーム,安平町,,シンボリクリスエス,ウェザーヘルム,テイエムオペラオー,28.00,34.70
2010104519,テラノアパッチ 　,2010年3月2日,清水出美 (栗東),寺田寿男,追分ファーム,安平町,"1,995万円 (2011年 セレクトセール)",ネオユニヴァース,ウェルカムミレニアム,Kendor,0.00,75.00
2010104520,エグゼビア 　,2010年3月3日,藤沢和雄 (美浦),山本英俊,追分ファーム,安平町,"7,035万円 (2010年 セレクトセール)",ゼンノロブロイ,エグジジェ,Capote,0.00,150.00
2010104521,ドリームブレイズ 　,2010年4月23日,田島俊明 (美浦),セゾンレースホース,追分ファーム,安平町,,ダイワメジャー,エスユーエフシー,Alzao,0.00,0.00
2010104522, □地エーシンゴーゴー 　,2010年3月12日,橋本忠男 (兵庫),平井克彦,追分ファーム,安平町,"4,725万円 (2010年 セレクトセール)",アグネスタキオン,オネストリーダーリン,Kingmambo,0.00,60.00
2010104523,ピクシーチャーム 　,2010年2月4日,矢作芳人 (栗東),上茶谷一,追分ファーム,安平町,,キングカメハメハ,オリエントチャーム,サンデーサイレンス,0.00,0.00
2010104524,グレートムガル 　,2010年2月17日,久保田貴 (美浦),青山洋一,追分ファーム,安平町,"1,575万円 (2010年 セレクトセール)",フレンチデピュティ,オルティア,Saint Ballado,0.00,0.00
2010104525,ピュアプロスパー 　,2010年1月21日,堀宣行 (美浦),社台レースホース,追分ファーム,安平町,,スペシャルウィーク,オールピュール,Touch Gold,0.00,180.00
2010104526,カナルナニ 　,2010年3月14日,鈴木康弘 (美浦),社台レースホース,追分ファーム,安平町,,ステイゴールド,カロスキューマ,Louis Quatorze,180.00,680.00
2010104527, □地レオニダス 　,2010年1月28日,内田勝義 (川崎),吉田安惠,追分ファーム,安平町,,ステイゴールド,クイックジャイヴ,A.P. Indy,44.50,134.50
2010104528, ○地キュールエアリス 　,2010年1月21日,中尾秀正 (栗東),岡本良三,追分ファーム,安平町,,ウォーエンブレム,クリックヒア,サンデーサイレンス,475.00,600.00
2010104529,グレイトフルデイの2010 　,2010年1月1日, ,,追分ファーム,安平町,,ネオユニヴァース,グレイトフルデイ,Seeking the Gold,0,0
2010104530,アンバードリーム 　,2010年3月1日,小島茂之 (美浦),高橋大,追分ファーム,安平町,,メイショウサムソン,コードネーム,サンデーサイレンス,200.00,594.00
2010104531, □地サマーカエラ 　,2010年2月23日,別府真司 (高知),坂本孝徳,追分ファーム,安平町,,ダイワメジャー,サイエンスアカデミー,Silver Hawk,255.00,255.00
2010104532,フェアリードリーム 　,2010年2月18日,和田正一 (美浦),野田清水,追分ファーム,安平町,,ジャングルポケット,サザンフェアリー,サザンヘイロー,0.00,0.00
2010104533, □地ジェットソング 　,2010年4月2日,塚田隆男 (愛知),橋元勇氣,追分ファーム,安平町,,マンハッタンカフェ,ジュリエット,Sadler's Wells,0.00,90.00
2010104534,ジョリーザキャットの2010 　,2010年1月19日, ,,追分ファーム,安平町,,ゴールドアリュール,ジョリーザキャット,Tale of the Cat,0,0
2010104535,キンシジェネラル 　,2010年3月31日,浅見秀一 (栗東),若草クラブ,追分ファーム,安平町,,アグネスタキオン,スカイアライアンス,Sky Classic,0.00,200.00
2010104536,スタンドオントップ 　,2010年2月18日,清水出美 (栗東),サンデーレーシング,追分ファーム,安平町,,フジキセキ,スタンドオンエンド,エンドスウィープ,0.00,7.00
2010104537, □地ソンリエンテ 　,2010年3月4日,伊藤和 (岩手),会田裕一,追分ファーム,安平町,,デュランダル,スプレッドスマイル,Bianconi,154.00,154.00
2010104538, □地パラセリーニ 　,2010年3月20日,内田勝義 (川崎),吉田正志,追分ファーム,安平町,,キングヘイロー,タイニーナイトラヴ,Belong to Me,0.00,33.00
2010104539, □地サルサドゥーラ 　,2010年6月1日,内田勝義 (地方),吉田正志,追分ファーム,安平町,,ゴールドアリュール,タイムトゥダンス,Nijinsky,0.00,0.00
2010104540,ダイヤモンドベリー 　,2010年3月19日,千田輝彦 (栗東),青山洋一,追分ファーム,安平町,,アグネスタキオン,ダンゼロゴールド,Danzero,0.00,120.00
2010104541,チェリーペトルズ 　,2010年3月10日,奥村武 (美浦),サンデーレーシング,追分ファーム,安平町,,ダイワメジャー,チェリーフォレスト,サクラバクシンオー,500.00,1170.60
2010104542,ハイヤーゾーン 　,2010年1月15日,藤原英昭 (栗東),Ｇ１レーシング,追分ファーム,安平町,,ディープインパクト,テイクミーハイヤー,トニービン,0.00,500.00
2010104543,ディラローシェの2010 　,2010年5月3日, ,,追分ファーム,安平町,,ネオユニヴァース,ディラローシェ,デインヒル,0,0
